Piloto_ID,Piloto,Año,Carrera,Posición_Salida,Posición_Final,Puntos,Constructor
4,Alonso,2014,Hungarian Grand Prix,5,2,18.0,Ferrari
1,Hamilton,2014,Hungarian Grand Prix,22,3,15.0,Mercedes
20,Vettel,2014,Hungarian Grand Prix,2,7,6.0,Red Bull
20,Vettel,2014,Belgian Grand Prix,3,5,10.0,Red Bull
4,Alonso,2014,Belgian Grand Prix,4,7,6.0,Ferrari
1,Hamilton,2014,Belgian Grand Prix,2,19,0.0,Mercedes
1,Hamilton,2014,Italian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2014,Italian Grand Prix,8,6,8.0,Red Bull
4,Alonso,2014,Italian Grand Prix,7,21,0.0,Ferrari
1,Hamilton,2014,Singapore Grand Prix,1,1,25.0,Mercedes
20,Vettel,2014,Singapore Grand Prix,4,2,18.0,Red Bull
4,Alonso,2014,Singapore Grand Prix,5,4,12.0,Ferrari
1,Hamilton,2014,Japanese Grand Prix,2,1,25.0,Mercedes
20,Vettel,2014,Japanese Grand Prix,9,3,15.0,Red Bull
4,Alonso,2014,Japanese Grand Prix,5,22,0.0,Ferrari
1,Hamilton,2014,Russian Grand Prix,1,1,25.0,Mercedes
4,Alonso,2014,Russian Grand Prix,7,6,8.0,Ferrari
20,Vettel,2014,Russian Grand Prix,10,8,4.0,Red Bull
1,Hamilton,2014,United States Grand Prix,2,1,25.0,Mercedes
4,Alonso,2014,United States Grand Prix,6,6,8.0,Ferrari
20,Vettel,2014,United States Grand Prix,18,7,6.0,Red Bull
1,Hamilton,2014,Brazilian Grand Prix,2,2,18.0,Mercedes
20,Vettel,2014,Brazilian Grand Prix,6,5,10.0,Red Bull
4,Alonso,2014,Brazilian Grand Prix,8,6,8.0,Ferrari
1,Hamilton,2014,Abu Dhabi Grand Prix,2,1,50.0,Mercedes
20,Vettel,2014,Abu Dhabi Grand Prix,19,8,8.0,Red Bull
4,Alonso,2014,Abu Dhabi Grand Prix,8,9,4.0,Ferrari
1,Hamilton,2015,Australian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2015,Australian Grand Prix,4,3,15.0,Ferrari
20,Vettel,2015,Malaysian Grand Prix,2,1,25.0,Ferrari
1,Hamilton,2015,Malaysian Grand Prix,1,2,18.0,Mercedes
4,Alonso,2015,Malaysian Grand Prix,18,18,0.0,McLaren
1,Hamilton,2015,Chinese Grand Prix,1,1,25.0,Mercedes
20,Vettel,2015,Chinese Grand Prix,3,3,15.0,Ferrari
4,Alonso,2015,Chinese Grand Prix,18,12,0.0,McLaren
1,Hamilton,2015,Bahrain Grand Prix,1,1,25.0,Mercedes
20,Vettel,2015,Bahrain Grand Prix,2,5,10.0,Ferrari
4,Alonso,2015,Bahrain Grand Prix,14,11,0.0,McLaren
1,Hamilton,2015,Spanish Grand Prix,2,2,18.0,Mercedes
20,Vettel,2015,Spanish Grand Prix,3,3,15.0,Ferrari
4,Alonso,2015,Spanish Grand Prix,13,20,0.0,McLaren
20,Vettel,2015,Monaco Grand Prix,3,2,18.0,Ferrari
1,Hamilton,2015,Monaco Grand Prix,1,3,15.0,Mercedes
4,Alonso,2015,Monaco Grand Prix,13,19,0.0,McLaren
1,Hamilton,2015,Canadian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2015,Canadian Grand Prix,18,5,10.0,Ferrari
4,Alonso,2015,Canadian Grand Prix,13,20,0.0,McLaren
1,Hamilton,2015,Austrian Grand Prix,1,2,18.0,Mercedes
20,Vettel,2015,Austrian Grand Prix,3,4,12.0,Ferrari
4,Alonso,2015,Austrian Grand Prix,19,20,0.0,McLaren
1,Hamilton,2015,British Grand Prix,1,1,25.0,Mercedes
20,Vettel,2015,British Grand Prix,6,3,15.0,Ferrari
4,Alonso,2015,British Grand Prix,17,10,1.0,McLaren
20,Vettel,2015,Hungarian Grand Prix,3,1,25.0,Ferrari
4,Alonso,2015,Hungarian Grand Prix,15,5,10.0,McLaren
1,Hamilton,2015,Hungarian Grand Prix,1,6,8.0,Mercedes
1,Hamilton,2015,Belgian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2015,Belgian Grand Prix,8,12,0.0,Ferrari
4,Alonso,2015,Belgian Grand Prix,20,13,0.0,McLaren
1,Hamilton,2015,Italian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2015,Italian Grand Prix,3,2,18.0,Ferrari
4,Alonso,2015,Italian Grand Prix,16,18,0.0,McLaren
20,Vettel,2015,Singapore Grand Prix,1,1,25.0,Ferrari
4,Alonso,2015,Singapore Grand Prix,12,17,0.0,McLaren
1,Hamilton,2015,Singapore Grand Prix,5,18,0.0,Mercedes
1,Hamilton,2015,Japanese Grand Prix,2,1,25.0,Mercedes
20,Vettel,2015,Japanese Grand Prix,4,3,15.0,Ferrari
4,Alonso,2015,Japanese Grand Prix,12,11,0.0,McLaren
1,Hamilton,2015,Russian Grand Prix,2,1,25.0,Mercedes
20,Vettel,2015,Russian Grand Prix,4,2,18.0,Ferrari
4,Alonso,2015,Russian Grand Prix,19,11,0.0,McLaren
1,Hamilton,2015,United States Grand Prix,2,1,25.0,Mercedes
20,Vettel,2015,United States Grand Prix,13,3,15.0,Ferrari
4,Alonso,2015,United States Grand Prix,9,11,0.0,McLaren
1,Hamilton,2015,Mexican Grand Prix,2,2,18.0,Mercedes
20,Vettel,2015,Mexican Grand Prix,3,18,0.0,Ferrari
4,Alonso,2015,Mexican Grand Prix,18,20,0.0,McLaren
1,Hamilton,2015,Brazilian Grand Prix,2,2,18.0,Mercedes
20,Vettel,2015,Brazilian Grand Prix,3,3,15.0,Ferrari
4,Alonso,2015,Brazilian Grand Prix,20,15,0.0,McLaren
1,Hamilton,2015,Abu Dhabi Grand Prix,2,2,18.0,Mercedes
20,Vettel,2015,Abu Dhabi Grand Prix,15,4,12.0,Ferrari
4,Alonso,2015,Abu Dhabi Grand Prix,16,17,0.0,McLaren
1,Hamilton,2016,Australian Grand Prix,1,2,18.0,Mercedes
20,Vettel,2016,Australian Grand Prix,3,3,15.0,Ferrari
4,Alonso,2016,Australian Grand Prix,11,21,0.0,McLaren
1,Hamilton,2016,Bahrain Grand Prix,1,3,15.0,Mercedes
20,Vettel,2016,Bahrain Grand Prix,3,21,0.0,Ferrari
20,Vettel,2016,Chinese Grand Prix,4,2,18.0,Ferrari
1,Hamilton,2016,Chinese Grand Prix,22,7,6.0,Mercedes
4,Alonso,2016,Chinese Grand Prix,11,12,0.0,McLaren
1,Hamilton,2016,Russian Grand Prix,10,2,18.0,Mercedes
4,Alonso,2016,Russian Grand Prix,14,6,8.0,McLaren
20,Vettel,2016,Russian Grand Prix,7,20,0.0,Ferrari
20,Vettel,2016,Spanish Grand Prix,6,3,15.0,Ferrari
4,Alonso,2016,Spanish Grand Prix,10,19,0.0,McLaren
1,Hamilton,2016,Spanish Grand Prix,1,21,0.0,Mercedes
1,Hamilton,2016,Monaco Grand Prix,3,1,25.0,Mercedes
20,Vettel,2016,Monaco Grand Prix,4,4,12.0,Ferrari
4,Alonso,2016,Monaco Grand Prix,9,5,10.0,McLaren
1,Hamilton,2016,Canadian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2016,Canadian Grand Prix,3,2,18.0,Ferrari
4,Alonso,2016,Canadian Grand Prix,10,11,0.0,McLaren
20,Vettel,2016,European Grand Prix,3,2,18.0,Ferrari
1,Hamilton,2016,European Grand Prix,10,5,10.0,Mercedes
4,Alonso,2016,European Grand Prix,13,19,0.0,McLaren
1,Hamilton,2016,Austrian Grand Prix,1,1,25.0,Mercedes
4,Alonso,2016,Austrian Grand Prix,14,18,0.0,McLaren
20,Vettel,2016,Austrian Grand Prix,9,21,0.0,Ferrari
1,Hamilton,2016,British Grand Prix,1,1,25.0,Mercedes
20,Vettel,2016,British Grand Prix,11,9,2.0,Ferrari
4,Alonso,2016,British Grand Prix,9,13,0.0,McLaren
1,Hamilton,2016,Hungarian Grand Prix,2,1,25.0,Mercedes
20,Vettel,2016,Hungarian Grand Prix,5,4,12.0,Ferrari
4,Alonso,2016,Hungarian Grand Prix,7,7,6.0,McLaren
1,Hamilton,2016,German Grand Prix,2,1,25.0,Mercedes
20,Vettel,2016,German Grand Prix,6,5,10.0,Ferrari
4,Alonso,2016,German Grand Prix,13,12,0.0,McLaren
1,Hamilton,2016,Belgian Grand Prix,21,3,15.0,Mercedes
20,Vettel,2016,Belgian Grand Prix,4,6,8.0,Ferrari
4,Alonso,2016,Belgian Grand Prix,22,7,6.0,McLaren
1,Hamilton,2016,Italian Grand Prix,1,2,18.0,Mercedes
20,Vettel,2016,Italian Grand Prix,3,3,15.0,Ferrari
4,Alonso,2016,Italian Grand Prix,12,14,0.0,McLaren
1,Hamilton,2016,Singapore Grand Prix,3,3,15.0,Mercedes
20,Vettel,2016,Singapore Grand Prix,22,5,10.0,Ferrari
4,Alonso,2016,Singapore Grand Prix,9,7,6.0,McLaren
4,Alonso,2016,Malaysian Grand Prix,22,7,6.0,McLaren
1,Hamilton,2016,Malaysian Grand Prix,1,18,0.0,Mercedes
20,Vettel,2016,Malaysian Grand Prix,5,22,0.0,Ferrari
1,Hamilton,2016,Japanese Grand Prix,2,3,15.0,Mercedes
20,Vettel,2016,Japanese Grand Prix,6,4,12.0,Ferrari
4,Alonso,2016,Japanese Grand Prix,15,16,0.0,McLaren
1,Hamilton,2016,United States Grand Prix,1,1,25.0,Mercedes
20,Vettel,2016,United States Grand Prix,6,4,12.0,Ferrari
4,Alonso,2016,United States Grand Prix,12,5,10.0,McLaren
1,Hamilton,2016,Mexican Grand Prix,1,1,25.0,Mercedes
20,Vettel,2016,Mexican Grand Prix,7,5,10.0,Ferrari
4,Alonso,2016,Mexican Grand Prix,11,13,0.0,McLaren
1,Hamilton,2016,Brazilian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2016,Brazilian Grand Prix,5,5,10.0,Ferrari
4,Alonso,2016,Brazilian Grand Prix,10,10,1.0,McLaren
1,Hamilton,2016,Abu Dhabi Grand Prix,1,1,25.0,Mercedes
20,Vettel,2016,Abu Dhabi Grand Prix,5,3,15.0,Ferrari
4,Alonso,2016,Abu Dhabi Grand Prix,9,10,1.0,McLaren
20,Vettel,2017,Australian Grand Prix,2,1,25.0,Ferrari
1,Hamilton,2017,Australian Grand Prix,1,2,18.0,Mercedes
4,Alonso,2017,Australian Grand Prix,12,14,0.0,McLaren
1,Hamilton,2017,Chinese Grand Prix,1,1,25.0,Mercedes
20,Vettel,2017,Chinese Grand Prix,2,2,18.0,Ferrari
4,Alonso,2017,Chinese Grand Prix,13,16,0.0,McLaren
20,Vettel,2017,Bahrain Grand Prix,3,1,25.0,Ferrari
1,Hamilton,2017,Bahrain Grand Prix,2,2,18.0,Mercedes
4,Alonso,2017,Bahrain Grand Prix,15,14,0.0,McLaren
20,Vettel,2017,Russian Grand Prix,1,2,18.0,Ferrari
1,Hamilton,2017,Russian Grand Prix,4,4,12.0,Mercedes
4,Alonso,2017,Russian Grand Prix,15,20,0.0,McLaren
1,Hamilton,2017,Spanish Grand Prix,1,1,25.0,Mercedes
20,Vettel,2017,Spanish Grand Prix,2,2,18.0,Ferrari
4,Alonso,2017,Spanish Grand Prix,7,12,0.0,McLaren
20,Vettel,2017,Monaco Grand Prix,2,1,25.0,Ferrari
1,Hamilton,2017,Monaco Grand Prix,13,7,6.0,Mercedes
1,Hamilton,2017,Canadian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2017,Canadian Grand Prix,2,4,12.0,Ferrari
4,Alonso,2017,Canadian Grand Prix,12,16,0.0,McLaren
20,Vettel,2017,Azerbaijan Grand Prix,4,4,12.0,Ferrari
1,Hamilton,2017,Azerbaijan Grand Prix,1,5,10.0,Mercedes
4,Alonso,2017,Azerbaijan Grand Prix,19,9,2.0,McLaren
20,Vettel,2017,Austrian Grand Prix,2,2,18.0,Ferrari
1,Hamilton,2017,Austrian Grand Prix,8,4,12.0,Mercedes
4,Alonso,2017,Austrian Grand Prix,12,19,0.0,McLaren
1,Hamilton,2017,British Grand Prix,1,1,25.0,Mercedes
20,Vettel,2017,British Grand Prix,3,7,6.0,Ferrari
4,Alonso,2017,British Grand Prix,20,18,0.0,McLaren
20,Vettel,2017,Hungarian Grand Prix,1,1,25.0,Ferrari
1,Hamilton,2017,Hungarian Grand Prix,4,4,12.0,Mercedes
4,Alonso,2017,Hungarian Grand Prix,7,6,8.0,McLaren
1,Hamilton,2017,Belgian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2017,Belgian Grand Prix,2,2,18.0,Ferrari
4,Alonso,2017,Belgian Grand Prix,10,18,0.0,McLaren
1,Hamilton,2017,Italian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2017,Italian Grand Prix,6,3,15.0,Ferrari
4,Alonso,2017,Italian Grand Prix,19,17,0.0,McLaren
1,Hamilton,2017,Singapore Grand Prix,5,1,25.0,Mercedes
4,Alonso,2017,Singapore Grand Prix,8,17,0.0,McLaren
20,Vettel,2017,Singapore Grand Prix,1,18,0.0,Ferrari
1,Hamilton,2017,Malaysian Grand Prix,1,2,18.0,Mercedes
20,Vettel,2017,Malaysian Grand Prix,20,4,12.0,Ferrari
4,Alonso,2017,Malaysian Grand Prix,10,11,0.0,McLaren
1,Hamilton,2017,Japanese Grand Prix,1,1,25.0,Mercedes
4,Alonso,2017,Japanese Grand Prix,20,11,0.0,McLaren
20,Vettel,2017,Japanese Grand Prix,2,19,0.0,Ferrari
1,Hamilton,2017,United States Grand Prix,1,1,25.0,Mercedes
20,Vettel,2017,United States Grand Prix,2,2,18.0,Ferrari
4,Alonso,2017,United States Grand Prix,8,17,0.0,McLaren
20,Vettel,2017,Mexican Grand Prix,1,4,12.0,Ferrari
1,Hamilton,2017,Mexican Grand Prix,3,9,2.0,Mercedes
4,Alonso,2017,Mexican Grand Prix,18,10,1.0,McLaren
20,Vettel,2017,Brazilian Grand Prix,2,1,25.0,Ferrari
1,Hamilton,2017,Brazilian Grand Prix,20,4,12.0,Mercedes
4,Alonso,2017,Brazilian Grand Prix,6,8,4.0,McLaren
1,Hamilton,2017,Abu Dhabi Grand Prix,2,2,18.0,Mercedes
20,Vettel,2017,Abu Dhabi Grand Prix,3,3,15.0,Ferrari
4,Alonso,2017,Abu Dhabi Grand Prix,11,9,2.0,McLaren
20,Vettel,2018,Australian Grand Prix,3,1,25.0,Ferrari
1,Hamilton,2018,Australian Grand Prix,1,2,18.0,Mercedes
4,Alonso,2018,Australian Grand Prix,10,5,10.0,McLaren
20,Vettel,2018,Bahrain Grand Prix,1,1,25.0,Ferrari
1,Hamilton,2018,Bahrain Grand Prix,9,3,15.0,Mercedes
4,Alonso,2018,Bahrain Grand Prix,13,7,6.0,McLaren
1,Hamilton,2018,Chinese Grand Prix,4,4,12.0,Mercedes
4,Alonso,2018,Chinese Grand Prix,13,7,6.0,McLaren
20,Vettel,2018,Chinese Grand Prix,1,8,4.0,Ferrari
1,Hamilton,2018,Azerbaijan Grand Prix,2,1,25.0,Mercedes
20,Vettel,2018,Azerbaijan Grand Prix,1,4,12.0,Ferrari
4,Alonso,2018,Azerbaijan Grand Prix,12,7,6.0,McLaren
1,Hamilton,2018,Spanish Grand Prix,1,1,25.0,Mercedes
20,Vettel,2018,Spanish Grand Prix,3,4,12.0,Ferrari
4,Alonso,2018,Spanish Grand Prix,8,8,4.0,McLaren
20,Vettel,2018,Monaco Grand Prix,2,2,18.0,Ferrari
1,Hamilton,2018,Monaco Grand Prix,3,3,15.0,Mercedes
4,Alonso,2018,Monaco Grand Prix,7,20,0.0,McLaren
20,Vettel,2018,Canadian Grand Prix,1,1,25.0,Ferrari
1,Hamilton,2018,Canadian Grand Prix,4,5,10.0,Mercedes
4,Alonso,2018,Canadian Grand Prix,14,18,0.0,McLaren
1,Hamilton,2018,French Grand Prix,1,1,25.0,Mercedes
20,Vettel,2018,French Grand Prix,3,5,10.0,Ferrari
4,Alonso,2018,French Grand Prix,16,16,0.0,McLaren
20,Vettel,2018,Austrian Grand Prix,6,3,15.0,Ferrari
4,Alonso,2018,Austrian Grand Prix,13,8,4.0,McLaren
1,Hamilton,2018,Austrian Grand Prix,2,16,0.0,Mercedes
20,Vettel,2018,British Grand Prix,2,1,25.0,Ferrari
1,Hamilton,2018,British Grand Prix,1,2,18.0,Mercedes
4,Alonso,2018,British Grand Prix,13,8,4.0,McLaren
1,Hamilton,2018,German Grand Prix,14,1,25.0,Mercedes
4,Alonso,2018,German Grand Prix,11,16,0.0,McLaren
20,Vettel,2018,German Grand Prix,1,18,0.0,Ferrari
1,Hamilton,2018,Hungarian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2018,Hungarian Grand Prix,4,2,18.0,Ferrari
4,Alonso,2018,Hungarian Grand Prix,11,8,4.0,McLaren
20,Vettel,2018,Belgian Grand Prix,2,1,25.0,Ferrari
1,Hamilton,2018,Belgian Grand Prix,1,2,18.0,Mercedes
4,Alonso,2018,Belgian Grand Prix,15,19,0.0,McLaren
1,Hamilton,2018,Italian Grand Prix,3,1,25.0,Mercedes
20,Vettel,2018,Italian Grand Prix,2,4,12.0,Ferrari
4,Alonso,2018,Italian Grand Prix,13,18,0.0,McLaren
1,Hamilton,2018,Singapore Grand Prix,1,1,25.0,Mercedes
20,Vettel,2018,Singapore Grand Prix,3,3,15.0,Ferrari
4,Alonso,2018,Singapore Grand Prix,11,7,6.0,McLaren
1,Hamilton,2018,Russian Grand Prix,2,1,25.0,Mercedes
20,Vettel,2018,Russian Grand Prix,3,3,15.0,Ferrari
4,Alonso,2018,Russian Grand Prix,16,14,0.0,McLaren
1,Hamilton,2018,Japanese Grand Prix,1,1,25.0,Mercedes
20,Vettel,2018,Japanese Grand Prix,8,6,8.0,Ferrari
4,Alonso,2018,Japanese Grand Prix,18,14,0.0,McLaren
1,Hamilton,2018,United States Grand Prix,1,3,15.0,Mercedes
20,Vettel,2018,United States Grand Prix,5,4,12.0,Ferrari
4,Alonso,2018,United States Grand Prix,13,18,0.0,McLaren
20,Vettel,2018,Mexican Grand Prix,4,2,18.0,Ferrari
1,Hamilton,2018,Mexican Grand Prix,3,4,12.0,Mercedes
4,Alonso,2018,Mexican Grand Prix,12,20,0.0,McLaren
1,Hamilton,2018,Brazilian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2018,Brazilian Grand Prix,2,6,8.0,Ferrari
4,Alonso,2018,Brazilian Grand Prix,17,17,0.0,McLaren
1,Hamilton,2018,Abu Dhabi Grand Prix,1,1,25.0,Mercedes
20,Vettel,2018,Abu Dhabi Grand Prix,3,2,18.0,Ferrari
4,Alonso,2018,Abu Dhabi Grand Prix,15,11,0.0,McLaren
1,Hamilton,2019,Australian Grand Prix,1,2,18.0,Mercedes
20,Vettel,2019,Australian Grand Prix,3,4,12.0,Ferrari
1,Hamilton,2019,Bahrain Grand Prix,3,1,25.0,Mercedes
20,Vettel,2019,Bahrain Grand Prix,2,5,10.0,Ferrari
1,Hamilton,2019,Chinese Grand Prix,2,1,25.0,Mercedes
20,Vettel,2019,Chinese Grand Prix,3,3,15.0,Ferrari
1,Hamilton,2019,Azerbaijan Grand Prix,2,2,18.0,Mercedes
20,Vettel,2019,Azerbaijan Grand Prix,3,3,15.0,Ferrari
1,Hamilton,2019,Spanish Grand Prix,2,1,26.0,Mercedes
20,Vettel,2019,Spanish Grand Prix,3,4,12.0,Ferrari
1,Hamilton,2019,Monaco Grand Prix,1,1,25.0,Mercedes
20,Vettel,2019,Monaco Grand Prix,4,2,18.0,Ferrari
1,Hamilton,2019,Canadian Grand Prix,2,1,25.0,Mercedes
20,Vettel,2019,Canadian Grand Prix,1,2,18.0,Ferrari
1,Hamilton,2019,French Grand Prix,1,1,25.0,Mercedes
20,Vettel,2019,French Grand Prix,7,5,11.0,Ferrari
20,Vettel,2019,Austrian Grand Prix,9,4,12.0,Ferrari
1,Hamilton,2019,Austrian Grand Prix,4,5,10.0,Mercedes
1,Hamilton,2019,British Grand Prix,2,1,26.0,Mercedes
20,Vettel,2019,British Grand Prix,6,16,0.0,Ferrari
20,Vettel,2019,German Grand Prix,20,2,18.0,Ferrari
1,Hamilton,2019,German Grand Prix,1,9,2.0,Mercedes
1,Hamilton,2019,Hungarian Grand Prix,3,1,25.0,Mercedes
20,Vettel,2019,Hungarian Grand Prix,5,3,15.0,Ferrari
1,Hamilton,2019,Belgian Grand Prix,3,2,18.0,Mercedes
20,Vettel,2019,Belgian Grand Prix,2,4,13.0,Ferrari
1,Hamilton,2019,Italian Grand Prix,2,3,16.0,Mercedes
20,Vettel,2019,Italian Grand Prix,4,13,0.0,Ferrari
20,Vettel,2019,Singapore Grand Prix,3,1,25.0,Ferrari
1,Hamilton,2019,Singapore Grand Prix,2,4,12.0,Mercedes
1,Hamilton,2019,Russian Grand Prix,2,1,26.0,Mercedes
20,Vettel,2019,Russian Grand Prix,3,18,0.0,Ferrari
20,Vettel,2019,Japanese Grand Prix,1,2,18.0,Ferrari
1,Hamilton,2019,Japanese Grand Prix,4,3,16.0,Mercedes
1,Hamilton,2019,Mexican Grand Prix,3,1,25.0,Mercedes
20,Vettel,2019,Mexican Grand Prix,2,2,18.0,Ferrari
1,Hamilton,2019,United States Grand Prix,5,2,18.0,Mercedes
20,Vettel,2019,United States Grand Prix,2,20,0.0,Ferrari
1,Hamilton,2019,Brazilian Grand Prix,3,7,6.0,Mercedes
20,Vettel,2019,Brazilian Grand Prix,2,17,0.0,Ferrari
1,Hamilton,2019,Abu Dhabi Grand Prix,1,1,26.0,Mercedes
20,Vettel,2019,Abu Dhabi Grand Prix,4,5,10.0,Ferrari
1,Hamilton,2020,Austrian Grand Prix,5,4,12.0,Mercedes
20,Vettel,2020,Austrian Grand Prix,11,10,1.0,Ferrari
1,Hamilton,2020,Styrian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2020,Styrian Grand Prix,10,20,0.0,Ferrari
1,Hamilton,2020,Hungarian Grand Prix,1,1,26.0,Mercedes
20,Vettel,2020,Hungarian Grand Prix,5,6,8.0,Ferrari
1,Hamilton,2020,British Grand Prix,1,1,25.0,Mercedes
20,Vettel,2020,British Grand Prix,10,10,1.0,Ferrari
1,Hamilton,2020,70th Anniversary Grand Prix,2,2,19.0,Mercedes
20,Vettel,2020,70th Anniversary Grand Prix,11,12,0.0,Ferrari
1,Hamilton,2020,Spanish Grand Prix,1,1,25.0,Mercedes
20,Vettel,2020,Spanish Grand Prix,11,7,6.0,Ferrari
1,Hamilton,2020,Belgian Grand Prix,1,1,25.0,Mercedes
20,Vettel,2020,Belgian Grand Prix,14,13,0.0,Ferrari
1,Hamilton,2020,Italian Grand Prix,1,7,7.0,Mercedes
20,Vettel,2020,Italian Grand Prix,17,20,0.0,Ferrari
1,Hamilton,2020,Tuscan Grand Prix,1,1,26.0,Mercedes
20,Vettel,2020,Tuscan Grand Prix,14,10,1.0,Ferrari
1,Hamilton,2020,Russian Grand Prix,1,3,15.0,Mercedes
20,Vettel,2020,Russian Grand Prix,14,13,0.0,Ferrari
1,Hamilton,2020,Eifel Grand Prix,2,1,25.0,Mercedes
20,Vettel,2020,Eifel Grand Prix,11,11,0.0,Ferrari
1,Hamilton,2020,Portuguese Grand Prix,1,1,26.0,Mercedes
20,Vettel,2020,Portuguese Grand Prix,15,10,1.0,Ferrari
1,Hamilton,2020,Emilia Romagna Grand Prix,2,1,26.0,Mercedes
20,Vettel,2020,Emilia Romagna Grand Prix,14,12,0.0,Ferrari
1,Hamilton,2020,Turkish Grand Prix,6,1,25.0,Mercedes
20,Vettel,2020,Turkish Grand Prix,11,3,15.0,Ferrari
1,Hamilton,2020,Bahrain Grand Prix,1,1,25.0,Mercedes
20,Vettel,2020,Bahrain Grand Prix,11,13,0.0,Ferrari
20,Vettel,2020,Sakhir Grand Prix,13,12,0.0,Ferrari
1,Hamilton,2020,Abu Dhabi Grand Prix,3,3,15.0,Mercedes
20,Vettel,2020,Abu Dhabi Grand Prix,13,14,0.0,Ferrari
1,Hamilton,2021,Bahrain Grand Prix,2,1,25.0,Mercedes
20,Vettel,2021,Bahrain Grand Prix,20,15,0.0,Aston Martin
4,Alonso,2021,Bahrain Grand Prix,9,19,0.0,Alpine F1 Team
1,Hamilton,2021,Emilia Romagna Grand Prix,1,2,19.0,Mercedes
4,Alonso,2021,Emilia Romagna Grand Prix,15,10,1.0,Alpine F1 Team
20,Vettel,2021,Emilia Romagna Grand Prix,0,15,0.0,Aston Martin
1,Hamilton,2021,Portuguese Grand Prix,2,1,25.0,Mercedes
4,Alonso,2021,Portuguese Grand Prix,13,8,4.0,Alpine F1 Team
20,Vettel,2021,Portuguese Grand Prix,10,13,0.0,Aston Martin
1,Hamilton,2021,Spanish Grand Prix,1,1,25.0,Mercedes
20,Vettel,2021,Spanish Grand Prix,13,13,0.0,Aston Martin
4,Alonso,2021,Spanish Grand Prix,10,17,0.0,Alpine F1 Team
20,Vettel,2021,Monaco Grand Prix,8,5,10.0,Aston Martin
1,Hamilton,2021,Monaco Grand Prix,7,7,7.0,Mercedes
4,Alonso,2021,Monaco Grand Prix,17,13,0.0,Alpine F1 Team
20,Vettel,2021,Azerbaijan Grand Prix,11,2,18.0,Aston Martin
4,Alonso,2021,Azerbaijan Grand Prix,8,6,8.0,Alpine F1 Team
1,Hamilton,2021,Azerbaijan Grand Prix,2,15,0.0,Mercedes
1,Hamilton,2021,French Grand Prix,2,2,18.0,Mercedes
4,Alonso,2021,French Grand Prix,9,8,4.0,Alpine F1 Team
20,Vettel,2021,French Grand Prix,12,9,2.0,Aston Martin
1,Hamilton,2021,Styrian Grand Prix,2,2,19.0,Mercedes
4,Alonso,2021,Styrian Grand Prix,8,9,2.0,Alpine F1 Team
20,Vettel,2021,Styrian Grand Prix,14,12,0.0,Aston Martin
1,Hamilton,2021,Austrian Grand Prix,4,4,12.0,Mercedes
4,Alonso,2021,Austrian Grand Prix,14,10,1.0,Alpine F1 Team
20,Vettel,2021,Austrian Grand Prix,11,17,0.0,Aston Martin
1,Hamilton,2021,British Grand Prix,2,1,25.0,Mercedes
4,Alonso,2021,British Grand Prix,7,7,6.0,Alpine F1 Team
20,Vettel,2021,British Grand Prix,8,19,0.0,Aston Martin
1,Hamilton,2021,Hungarian Grand Prix,1,2,18.0,Mercedes
4,Alonso,2021,Hungarian Grand Prix,9,4,12.0,Alpine F1 Team
20,Vettel,2021,Hungarian Grand Prix,10,20,0.0,Aston Martin
1,Hamilton,2021,Belgian Grand Prix,3,3,7.5,Mercedes
20,Vettel,2021,Belgian Grand Prix,5,5,5.0,Aston Martin
4,Alonso,2021,Belgian Grand Prix,12,11,0.0,Alpine F1 Team
1,Hamilton,2021,Dutch Grand Prix,2,2,19.0,Mercedes
4,Alonso,2021,Dutch Grand Prix,9,6,8.0,Alpine F1 Team
20,Vettel,2021,Dutch Grand Prix,15,13,0.0,Aston Martin
4,Alonso,2021,Italian Grand Prix,10,8,4.0,Alpine F1 Team
20,Vettel,2021,Italian Grand Prix,11,12,0.0,Aston Martin
1,Hamilton,2021,Italian Grand Prix,4,17,0.0,Mercedes
1,Hamilton,2021,Russian Grand Prix,4,1,25.0,Mercedes
4,Alonso,2021,Russian Grand Prix,6,6,8.0,Alpine F1 Team
20,Vettel,2021,Russian Grand Prix,10,12,0.0,Aston Martin
1,Hamilton,2021,Turkish Grand Prix,11,5,10.0,Mercedes
4,Alonso,2021,Turkish Grand Prix,5,16,0.0,Alpine F1 Team
20,Vettel,2021,Turkish Grand Prix,10,18,0.0,Aston Martin
1,Hamilton,2021,United States Grand Prix,2,2,19.0,Mercedes
20,Vettel,2021,United States Grand Prix,18,10,1.0,Aston Martin
4,Alonso,2021,United States Grand Prix,19,18,0.0,Alpine F1 Team
1,Hamilton,2021,Mexico City Grand Prix,2,2,18.0,Mercedes
